,ZCTA5,STATE,COUNTY
32431,68339,31,159
32432,68340,31,169
32433,68341,31,67
32434,68341,31,95
32435,68341,31,151
32436,68342,31,67
32437,68342,31,95
32438,68343,31,151
32439,68343,31,159
32440,68344,31,131
32441,68345,31,133
32442,68345,31,147
32443,68346,31,131
32444,68347,31,25
32445,68347,31,109
32446,68347,31,131
32447,68348,31,97
32448,68349,31,25
32449,68350,31,95
32450,68351,31,59
32451,68351,31,185
32452,68352,31,95
32453,68354,31,59
32454,68354,31,185
32455,68355,31,147
32456,68357,31,67
32457,68358,31,67
32458,68358,31,109
32459,68359,31,151
32460,68359,31,159
32461,68360,31,159
32462,68361,31,59
32463,68362,31,169
32464,68364,31,159
32465,68365,31,59
32466,68366,31,25
32467,68366,31,109
32468,68367,31,143
32469,68367,31,159
32470,68367,31,185
32471,68368,31,109
32472,68370,31,169
32473,68371,31,81
32474,68371,31,185
32475,68372,31,109
32476,68375,31,169
32477,68376,31,127
32478,68376,31,133
32479,68376,31,147
32480,68377,31,95
32481,68378,31,97
32482,68378,31,127
32483,68379,31,127
32484,68380,31,133
32485,68381,31,67
32486,68381,31,133
32487,68382,31,131
32488,68401,31,185
32489,68402,31,109
32490,68403,31,25
32491,68404,31,109
32492,68405,31,159
32493,68406,31,59
32494,68406,31,151
32495,68407,31,25
32496,68409,31,25
32497,68410,31,131
32498,68413,31,25
32499,68413,31,131
32500,68414,31,127
32501,68415,31,67
32502,68416,31,59
32503,68417,31,131
32504,68418,31,131
32505,68419,31,109
32506,68420,31,133
32507,68421,31,127
32508,68422,31,67
32509,68423,31,159
32510,68424,31,95
32511,68428,31,109
32512,68428,31,159
32513,68430,31,109
32514,68431,31,147
32515,68433,31,147
32516,68434,31,159
32517,68436,31,59
32518,68437,31,147
32519,68438,31,109
32520,68439,31,159
32521,68440,31,95
32522,68441,31,133
32523,68442,31,127
32524,68442,31,147
32525,68443,31,97
32526,68444,31,59
32527,68445,31,151
32528,68446,31,131
32529,68447,31,97
32530,68447,31,133
32531,68448,31,131
32532,68450,31,97
32533,68452,31,35
32534,68453,31,59
32535,68453,31,151
32536,68454,31,131
32537,68455,31,25
32538,68456,31,159
32539,68457,31,147
32540,68458,31,67
32541,68460,31,185
32542,68461,31,109
32543,68462,31,25
32544,68462,31,109
32545,68463,31,25
32546,68464,31,151
32547,68465,31,67
32548,68465,31,151
32549,68466,31,67
32550,68467,31,185
32551,68502,31,109
32552,68503,31,109
32553,68504,31,109
32554,68505,31,109
32555,68506,31,109
32556,68507,31,109
32557,68508,31,109
32558,68510,31,109
32559,68512,31,109
32560,68514,31,109
32561,68516,31,109
32562,68517,31,109
32563,68520,31,109
32564,68521,31,109
32565,68522,31,109
32566,68523,31,109
32567,68524,31,109
32568,68526,31,109
32569,68527,31,109
32570,68528,31,109
32571,68531,31,109
32572,68532,31,109
32573,68601,31,23
32574,68601,31,37
32575,68601,31,141
32576,68601,31,143
32577,68620,31,11
32578,68621,31,53
32579,68622,31,183
32580,68623,31,125
32581,68624,31,23
32582,68626,31,23
32583,68627,31,11
32584,68628,31,81
32585,68628,31,121
32586,68628,31,143
32587,68629,31,37
32588,68629,31,167
32589,68631,31,141
32590,68631,31,167
32591,68632,31,23
32592,68633,31,37
32593,68633,31,39
32594,68633,31,53
32595,68634,31,141
32596,68635,31,23
32597,68636,31,3
32598,68636,31,183
32599,68637,31,183
32600,68638,31,125
32601,68640,31,125
32602,68640,31,141
32603,68641,31,37
32604,68641,31,39
32605,68641,31,167
32606,68642,31,119
32607,68642,31,141
32608,68643,31,37
32609,68643,31,141
32610,68643,31,167
32611,68644,31,119
32612,68644,31,141
32613,68647,31,141
32614,68648,31,155
32615,68649,31,53
32616,68651,31,143
32617,68652,31,11
32618,68653,31,141
32619,68654,31,81
32620,68654,31,143
32621,68654,31,185
32622,68655,31,11
32623,68658,31,23
32624,68659,31,37
32625,68660,31,11
32626,68660,31,125
32627,68660,31,141
32628,68661,31,37
32629,68662,31,23
32630,68662,31,143
32631,68663,31,121
32632,68663,31,125
32633,68663,31,143
32634,68664,31,53
32635,68665,31,77
32636,68665,31,183
32637,68666,31,143
32638,68667,31,23
32639,68669,31,23
32640,68701,31,119
32641,68701,31,139
32642,68701,31,167
32643,68710,31,51
32644,68711,31,89
32645,68713,31,89
32646,68714,31,149
32647,68715,31,119
32648,68716,31,39
32649,68717,31,27
32650,68718,31,107
32651,68719,31,15
32652,68719,46,53
32653,68720,31,3
32654,68722,31,15
32655,68723,31,179
32656,68724,31,107
32657,68725,31,89
32658,68726,31,3
32659,68726,31,89
32660,68727,31,27
32661,68728,31,51
32662,68729,31,3
32663,68729,31,107
32664,68730,31,27
32665,68730,31,107
32666,68731,31,43
32667,68732,31,51
32668,68733,31,43
32669,68733,31,51
32670,68733,31,173
32671,68734,31,89
32672,68735,31,3
32673,68735,31,89
32674,68735,31,183
32675,68736,31,27
32676,68739,31,27
32677,68740,31,167
32678,68740,31,179
32679,68741,31,43
32680,68742,31,89
32681,68743,31,43
32682,68745,31,27
32683,68745,31,179
32684,68746,31,15
32685,68746,31,89
32686,68747,31,139
32687,68748,31,119
32688,68748,31,167
32689,68749,31,27
32690,68751,31,51
32691,68752,31,119
32692,68752,31,139
32693,68753,31,103
32694,68755,31,15
32695,68756,31,3
32696,68757,31,27
32697,68757,31,51
32698,68758,31,11
32699,68758,31,119
32700,68758,31,141
32701,68759,31,103
32702,68759,31,149
32703,68760,31,107
32704,68761,31,3
32705,68763,31,89
32706,68764,31,3
32707,68764,31,89
32708,68764,31,107
32709,68765,31,139
32710,68766,31,89
32711,68767,31,139
32712,68768,31,167
32713,68769,31,3
32714,68769,31,139
32715,68770,31,43
32716,68770,31,51
32717,68771,31,27
32718,68771,31,139
32719,68771,31,179
32720,68773,31,3
32721,68774,31,27
32722,68776,31,43
32723,68777,31,15
32724,68777,31,89
32725,68778,31,103
32726,68779,31,167
32727,68780,31,89
32728,68781,31,3
32729,68781,31,119
32730,68783,31,107
32731,68784,31,51
32732,68784,31,179
32733,68785,31,43
32734,68785,31,51
32735,68786,31,27
32736,68786,31,107
32737,68787,31,51
32738,68787,31,179
32739,68788,31,39
32740,68789,31,107
32741,68790,31,179
32742,68791,31,39
32743,68791,31,179
32744,68792,31,27
32745,68801,31,79
32746,68801,31,121
32747,68803,31,79
32748,68810,31,79
32749,68812,31,19
32750,68813,31,9
32751,68813,31,41
32752,68814,31,41
32753,68815,31,41
32754,68815,31,163
32755,68815,31,175
32756,68816,31,121
32757,68817,31,93
32758,68817,31,163
32759,68818,31,35
32760,68818,31,81
32761,68820,31,93
32762,68821,31,9
32763,68822,31,41
32764,68823,31,71
32765,68823,31,115
32766,68823,31,149
32767,68823,31,175
32768,68824,31,79
32769,68824,31,93
32770,68825,31,41
32771,68826,31,121
32772,68827,31,121
32773,68828,31,41
32774,68828,31,175
32775,68831,31,93
32776,68832,31,79
32777,68832,31,81
32778,68833,31,9
32779,68833,31,113
32780,68834,31,41
32781,68834,31,47
32782,68835,31,93
32783,68836,31,19
32784,68836,31,47
32785,68836,31,137
32786,68837,31,175
32787,68838,31,93
32788,68840,31,19
32789,68840,31,99
32790,68841,31,81
32791,68842,31,77
32792,68843,31,81
32793,68844,31,19
32794,68844,31,163
32795,68845,31,19
32796,68845,31,99
32797,68846,31,81
32798,68847,31,19
32799,68847,31,99
32800,68849,31,19
32801,68850,31,47
32802,68850,31,73
32803,68852,31,163
32804,68853,31,163
32805,68854,31,81
32806,68855,31,41
32807,68856,31,41
32808,68858,31,19
32809,68859,31,175
32810,68860,31,41
32811,68861,31,19
32812,68862,31,175
32813,68863,31,47
32814,68863,31,137
32815,68864,31,93
32816,68864,31,121
32817,68864,31,125
32818,68865,31,81
32819,68866,31,19
32820,68866,31,41
32821,68869,31,19
32822,68869,31,163
32823,68870,31,19
32824,68871,31,163
32825,68872,31,93
32826,68872,31,121
32827,68873,31,93
32828,68874,31,41
32829,68875,31,77
32830,68876,31,19
32831,68876,31,79
32832,68878,31,41
32833,68878,31,47
32834,68879,31,115
32835,68881,31,41
32836,68882,31,77
32837,68882,31,93
32838,68883,31,1
32839,68883,31,79
32840,68901,31,1
32841,68901,31,35
32842,68920,31,83
32843,68922,31,65
32844,68922,31,73
32845,68923,31,137
32846,68924,31,99
32847,68924,31,137
32848,68925,31,1
32849,68926,31,65
32850,68927,31,73
32851,68927,31,137
32852,68928,31,1
32853,68928,31,181
32854,68929,31,61
32855,68930,31,1
32856,68930,31,181
32857,68932,31,1
32858,68932,31,61
32859,68932,31,181
32860,68933,31,35
32861,68934,31,35
32862,68934,31,129
32863,68935,31,35
32864,68935,31,129
32865,68936,31,65
32866,68936,31,73
32867,68937,31,47
32868,68937,31,73
32869,68938,31,35
32870,68939,31,61
32871,68940,31,137
32872,68941,31,1
32873,68941,31,35
32874,68942,31,129
32875,68942,31,181
32876,68943,31,129
32877,68944,31,35
32878,68944,31,81
32879,68945,31,99
32880,68946,31,65
32881,68947,31,61
32882,68948,31,65
32883,68948,31,73
32884,68949,31,83
32885,68949,31,137
32886,68950,31,1
32887,68952,31,181
32888,68954,31,35
32889,68955,31,1
32890,68956,31,1
32891,68956,31,79
32892,68956,31,99
32893,68957,31,129
32894,68957,31,181
32895,68958,31,137
32896,68959,31,99
32897,68960,31,61
32898,68961,31,129
32899,68964,31,129
32900,68966,31,83
32901,68967,31,65
32902,68967,31,83
32903,68969,31,83
32904,68970,31,181
32905,68971,31,83
32906,68972,31,61
32907,68973,31,1
32908,68974,31,129
32909,68975,31,35
32910,68976,31,73
32911,68977,31,65
32912,68977,31,83
32913,68978,20,89
32914,68978,31,129
32915,68979,31,35
32916,68979,31,59
32917,68980,31,1
32918,68980,31,35
32919,68980,31,81
32920,68981,31,61
32921,68982,31,61
32922,68982,31,83
32923,68982,31,99
32924,68982,31,137
32925,69001,31,63
32926,69001,31,145
32927,69020,31,145
32928,69021,31,57
32929,69022,31,63
32930,69022,31,65
32931,69022,31,145
32932,69023,31,29
32933,69024,31,85
32934,69024,31,87
32935,69024,31,145
32936,69025,31,63
32937,69025,31,111
32938,69026,31,145
32939,69027,31,29
32940,69028,31,47
32941,69028,31,63
32942,69028,31,73
32943,69029,31,47
32944,69029,31,63
32945,69029,31,111
32946,69030,31,29
32947,69030,31,57
32948,69032,31,85
32949,69033,31,29
32950,69034,31,63
32951,69034,31,145
32952,69036,31,145
32953,69037,31,57
32954,69038,31,63
32955,69038,31,85
32956,69039,31,63
32957,69039,31,111
32958,69040,31,85
32959,69040,31,87
32960,69041,31,57
32961,69042,31,63
32962,69043,31,87
32963,69044,31,87
32964,69045,31,29
32965,69045,31,57
32966,69045,31,85
32967,69046,31,65
32968,69101,31,111
32969,69101,31,117
32970,69120,31,41
32971,69120,31,111
32972,69120,31,113
32973,69121,31,5
32974,69122,31,49
32975,69122,31,101
32976,69123,31,111
32977,69125,31,123
32978,69127,31,101
32979,69128,31,7
32980,69128,31,105
32981,69129,31,49
32982,69130,31,47
32983,69131,31,33
32984,69131,31,123
32985,69132,31,111
32986,69133,31,105
32987,69134,31,85
32988,69134,31,135
32989,69135,31,31
32990,69138,31,41
32991,69138,31,47
32992,69138,31,111
32993,69140,31,135
32994,69141,31,33
32995,69142,31,171
32996,69143,31,111
32997,69144,31,101
32998,69145,31,7
32999,69145,31,105
33000,69146,31,5
33001,69146,31,101
33002,69147,31,69
33003,69147,31,101
33004,69148,31,69
33005,69148,31,123
33006,69149,31,33
33007,69149,31,69
33008,69150,31,135
33009,69151,31,111
33010,69152,31,31
33011,69152,31,91
33012,69153,31,101
33013,69154,31,69
33014,69155,31,101
33015,69156,31,7
33016,69156,31,33
33017,69157,31,9
33018,69161,31,31
33019,69161,31,171
33020,69162,31,33
33021,69163,31,111
33022,69163,31,113
33023,69163,31,171
33024,69165,31,111
33025,69165,31,117
33026,69166,31,31
33027,69166,31,171
33028,69167,31,117
33029,69168,31,29
33030,69168,31,135
33031,69169,31,85
33032,69169,31,111
33033,69169,31,135
33034,69170,31,111
33035,69171,31,47
33036,69201,31,31
33037,69201,31,103
33038,69201,46,121
33039,69210,31,17
33040,69210,31,103
33041,69211,31,31
33042,69212,31,31
33043,69212,46,121
33044,69214,31,17
33045,69216,31,31
33046,69216,46,121
33047,69217,31,17
33048,69217,31,149
33049,69218,31,31
33050,69219,31,31
33051,69220,31,31
33052,69220,31,103
33053,69221,31,31
33054,69301,31,13
33055,69301,31,123
33056,69301,31,161
33057,69331,31,123
33058,69333,31,31
33059,69333,31,69
33060,69333,31,75
33061,69334,31,7
33062,69334,31,123
33063,69334,31,157
33064,69335,31,161
33065,69336,31,123
33066,69337,31,45
33067,69337,31,161
33068,69339,31,45
33069,69339,31,165
33070,69340,31,161
33071,69341,31,7
33072,69341,31,157
33073,69343,31,31
33074,69343,31,161
33075,69345,31,7
33076,69346,31,165
33077,69347,31,45
33078,69347,31,161
33079,69348,31,13
33080,69348,31,45
33081,69348,31,165
33082,69350,31,5
33083,69350,31,31
33084,69350,31,75
33085,69351,31,69
33086,69351,31,161
33087,69352,31,157
33088,69353,31,157
33089,69354,31,45
33090,69354,31,165
33091,69355,31,157
33092,69356,31,157
33093,69357,31,157
33094,69357,31,165
33095,69358,31,157
33096,69358,31,165
33097,69360,31,161
33098,69361,31,157
33099,69361,31,165
33100,69365,31,161
33101,69366,31,5
33102,69366,31,31
33103,69366,31,75
33104,69367,31,45
33105,70001,22,51
33106,70002,22,51
33107,70003,22,51
33108,70005,22,51
33109,70006,22,51
33110,70030,22,57
33111,70030,22,89
33112,70031,22,89
33113,70032,22,87
33114,70036,22,51
33115,70037,22,75
33116,70038,22,75
33117,70039,22,89
33118,70040,22,75
33119,70041,22,75
33120,70043,22,87
33121,70047,22,89
33122,70049,22,95
33123,70050,22,75
33124,70051,22,95
33125,70052,22,93
33126,70053,22,51
33127,70056,22,51
33128,70057,22,89
33129,70058,22,51
33130,70062,22,51
33131,70065,22,51
33132,70067,22,51
33133,70068,22,89
33134,70068,22,95
33135,70070,22,89
33136,70071,22,93
33137,70072,22,51
33138,70075,22,87
33139,70076,22,95
33140,70079,22,89
33141,70080,22,89
33142,70082,22,75
33143,70083,22,75
33144,70084,22,95
33145,70085,22,87
33146,70086,22,93
33147,70087,22,89
33148,70090,22,93
33149,70090,22,95
33150,70091,22,75
33151,70092,22,87
33152,70094,22,51
33153,70112,22,71
33154,70113,22,71
33155,70114,22,71
33156,70115,22,71
33157,70116,22,71
33158,70117,22,71
33159,70118,22,71
33160,70119,22,71
33161,70121,22,51
33162,70122,22,71
33163,70123,22,51
33164,70124,22,71
33165,70125,22,71
33166,70126,22,71
33167,70127,22,71
33168,70128,22,71
33169,70129,22,71
33170,70130,22,71
33171,70131,22,71
33172,70139,22,71
33173,70163,22,71
33174,70301,22,7
33175,70301,22,57
33176,70301,22,109
33177,70339,22,7
33178,70339,22,99
33179,70340,22,101
33180,70341,22,7
33181,70342,22,101
33182,70343,22,57
33183,70343,22,109
33184,70344,22,109
33185,70345,22,57
33186,70346,22,5
33187,70352,22,109
33188,70353,22,109
33189,70354,22,57
33190,70355,22,57
33191,70356,22,109
33192,70357,22,57
33193,70358,22,51
33194,70359,22,57
33195,70359,22,109
33196,70360,22,109
33197,70363,22,109
33198,70364,22,57
33199,70364,22,109
33200,70372,22,7
33201,70373,22,57
33202,70374,22,57
33203,70375,22,57
33204,70377,22,57
33205,70377,22,109
33206,70380,22,7
33207,70380,22,99
33208,70380,22,101
33209,70390,22,7
33210,70391,22,7
33211,70392,22,99
33212,70392,22,101
33213,70393,22,7
33214,70394,22,57
33215,70395,22,109
33216,70397,22,109
33217,70401,22,105
33218,70402,22,105
33219,70403,22,63
33220,70403,22,105
33221,70420,22,103
33222,70422,22,91
33223,70422,22,105
33224,70426,22,117
33225,70427,22,103
33226,70427,22,117
33227,70431,22,103
33228,70431,22,117
33229,70433,22,103
33230,70433,22,105
33231,70435,22,103
33232,70435,22,105
33233,70436,22,105
33234,70437,22,103
33235,70437,22,105
33236,70438,22,117
33237,70441,22,91
33238,70442,22,105
33239,70443,22,63
33240,70443,22,91
33241,70443,22,105
33242,70444,22,91
33243,70444,22,105
33244,70445,22,103
33245,70446,22,105
33246,70447,22,103
33247,70448,22,103
33248,70449,22,63
33249,70450,22,117
33250,70451,22,105
33251,70452,22,103
33252,70453,22,63
33253,70453,22,91
33254,70454,22,105
33255,70455,22,105
33256,70456,22,105
33257,70458,22,103
33258,70460,22,103
33259,70461,22,103
33260,70462,22,63
33261,70462,22,105
33262,70463,22,103
33263,70464,22,103
33264,70465,22,105
33265,70466,22,63
33266,70466,22,105
33267,70471,22,103
33268,70501,22,55
33269,70503,22,55
33270,70506,22,55
33271,70507,22,55
33272,70508,22,55
33273,70510,22,113
33274,70512,22,97
33275,70512,22,99
33276,70513,22,45
33277,70514,22,101
33278,70515,22,1
33279,70515,22,39
33280,70516,22,1
33281,70517,22,55
33282,70517,22,99
33283,70518,22,45
33284,70518,22,55
33285,70518,22,99
33286,70519,22,99
33287,70520,22,55
33288,70520,22,97
33289,70523,22,101
33290,70524,22,39
33291,70525,22,1
33292,70525,22,97
33293,70526,22,1
33294,70526,22,113
33295,70528,22,45
33296,70528,22,113
33297,70529,22,1
33298,70529,22,55
33299,70531,22,1
33300,70532,22,3
33301,70532,22,53
33302,70533,22,45
33303,70533,22,113
33304,70534,22,1
33305,70535,22,1
33306,70535,22,39
33307,70535,22,97
33308,70537,22,1
33309,70538,22,101
33310,70541,22,97
33311,70542,22,23
33312,70542,22,113
33313,70543,22,1
33314,70544,22,45
33315,70544,22,101
33316,70546,22,1
33317,70546,22,53
33318,70548,22,113
33319,70549,22,23
33320,70549,22,53
33321,70550,22,97
33322,70552,22,45
33323,70554,22,39
33324,70555,22,55
33325,70555,22,113
33326,70556,22,1
33327,70558,22,55
33328,70559,22,1
33329,70560,22,45
33330,70560,22,113
33331,70563,22,45
33332,70570,22,97
33333,70575,22,113
33334,70576,22,39
33335,70577,22,97
33336,70578,22,1
33337,70578,22,55
33338,70578,22,113
33339,70580,22,39
33340,70581,22,53
33341,70582,22,45
33342,70582,22,99
33343,70583,22,1
33344,70583,22,55
33345,70584,22,97
33346,70585,22,39
33347,70586,22,39
33348,70586,22,97
33349,70589,22,97
33350,70591,22,53
33351,70592,22,45
33352,70592,22,55
33353,70592,22,113
33354,70601,22,19
33355,70605,22,19
33356,70607,22,19
33357,70607,22,23
33358,70611,22,19
33359,70615,22,19
33360,70630,22,19
33361,70630,22,23
33362,70631,22,23
33363,70632,22,23
33364,70633,22,11
33365,70633,22,19
33366,70634,22,11
33367,70634,22,115
33368,70637,22,3
33369,70637,22,11
33370,70638,22,3
33371,70639,22,115
33372,70640,22,53
33373,70643,22,23
33374,70644,22,3
33375,70645,22,23
33376,70646,22,19
33377,70647,22,19
33378,70647,22,53
33379,70648,22,3
33380,70648,22,53
33381,70650,22,53
33382,70651,22,3
33383,70652,22,11
33384,70653,22,11
33385,70654,22,3
33386,70655,22,3
33387,70656,22,3
33388,70656,22,79
33389,70656,22,115
33390,70657,22,3
33391,70657,22,11
33392,70657,22,19
33393,70657,22,53
33394,70658,22,3
33395,70659,22,115
33396,70660,22,11
33397,70661,22,11
33398,70661,22,19
33399,70662,22,11
33400,70663,22,19
33401,70665,22,19
33402,70668,22,19
33403,70669,22,19
33404,70706,22,63
33405,70706,22,91
33406,70710,22,121
33407,70711,22,63
33408,70712,22,125
33409,70714,22,33
33410,70715,22,77
33411,70719,22,121
33412,70721,22,47
33413,70722,22,33
33414,70722,22,37
33415,70723,22,93
33416,70725,22,5
33417,70726,22,63
33418,70729,22,77
33419,70729,22,121
33420,70730,22,37
33421,70732,22,77
33422,70733,22,63
33423,70734,22,5
33424,70736,22,77
33425,70737,22,5
33426,70739,22,33
33427,70739,22,63
33428,70740,22,47
33429,70743,22,93
33430,70744,22,63
33431,70744,22,91
33432,70747,22,77
33433,70748,22,33
33434,70748,22,37
33435,70749,22,77
33436,70750,22,77
33437,70750,22,97
33438,70752,22,77
33439,70753,22,77
33440,70754,22,63
33441,70755,22,77
33442,70756,22,77
33443,70757,22,47
33444,70757,22,77
33445,70757,22,99
33446,70759,22,77
33447,70760,22,77
33448,70761,22,37
33449,70762,22,77
33450,70763,22,93
33451,70764,22,47
33452,70764,22,121
33453,70767,22,121
33454,70769,22,5
33455,70770,22,33
33456,70772,22,47
33457,70773,22,77
33458,70774,22,5
33459,70774,22,63
33460,70775,22,125
33461,70776,22,47
33462,70777,22,33
33463,70777,22,37
33464,70778,22,5
33465,70780,22,47
33466,70782,22,125
33467,70783,22,77
33468,70785,22,63
33469,70787,22,125
33470,70788,22,47
33471,70789,22,37
33472,70791,22,33
33473,70791,22,37
33474,70801,22,33
33475,70802,22,33
33476,70803,22,33
33477,70805,22,33
33478,70806,22,33
33479,70807,22,33
33480,70808,22,33
33481,70809,22,33
33482,70810,22,33
33483,70811,22,33
33484,70812,22,33
33485,70814,22,33
33486,70815,22,33
33487,70816,22,33
33488,70817,22,33
33489,70818,22,33
33490,70819,22,33
33491,70820,22,33
33492,70836,22,33
33493,71001,22,13
33494,71001,22,27
33495,71001,22,61
33496,71003,22,27
33497,71004,22,17
33498,71006,22,15
33499,71007,22,17
33500,71008,22,13
33501,71016,22,13
33502,71018,22,15
33503,71018,22,119
33504,71019,22,69
33505,71019,22,81
33506,71021,22,119
33507,71023,22,15
33508,71023,22,119
33509,71024,22,13
33510,71024,22,119
33511,71027,22,31
33512,71028,22,13
33513,71029,22,17
33514,71030,22,31
33515,71031,22,69
33516,71031,22,127
33517,71032,22,31
33518,71033,22,17
33519,71034,22,81
33520,71037,22,15
33521,71038,22,27
33522,71038,22,119
33523,71039,22,13
33524,71039,22,119
33525,71040,22,27
33526,71043,22,17
33527,71044,22,17
33528,71045,22,13
33529,71046,22,17
33530,71046,22,31
33531,71047,22,17
33532,71048,22,27
33533,71049,22,31
33534,71051,22,15
33535,71051,22,17
33536,71052,22,31
33537,71052,22,81
33538,71055,22,13
33539,71055,22,27
33540,71055,22,119
33541,71060,22,17
33542,71061,22,17
33543,71063,22,31
33544,71064,22,15
33545,71065,22,69
33546,71065,22,85
33547,71067,22,15
33548,71067,22,119
33549,71068,22,13
33550,71068,22,81
33551,71069,22,17
33552,71070,22,13
33553,71070,22,69
33554,71071,22,15
33555,71071,22,119
33556,71072,22,119
33557,71073,22,119
33558,71075,22,15
33559,71075,22,119
33560,71078,22,31
33561,71079,22,27
33562,71082,22,17
33563,71101,22,17
33564,71103,22,17
33565,71104,22,15
33566,71104,22,17
33567,71105,22,15
33568,71105,22,17
33569,71106,22,17
33570,71107,22,15
33571,71107,22,17
33572,71108,22,17
33573,71109,22,17
33574,71110,22,15
33575,71111,22,15
33576,71112,22,15
33577,71115,22,17
33578,71115,22,81
33579,71118,22,17
33580,71119,22,17
33581,71129,22,17
33582,71201,22,73
33583,71202,22,73
33584,71203,22,73
33585,71209,22,73
33586,71219,22,41
33587,71220,22,67
33588,71222,22,27
33589,71222,22,111
33590,71223,22,67
33591,71225,22,73
33592,71226,22,49
33593,71227,22,49
33594,71227,22,61
33595,71227,22,73
33596,71229,22,67
33597,71229,22,73
33598,71232,22,41
33599,71232,22,65
33600,71232,22,83
33601,71233,22,65
33602,71234,22,61
33603,71234,22,73
33604,71234,22,111
33605,71235,22,27
33606,71235,22,61
33607,71237,22,35
33608,71237,22,83
33609,71237,22,123
33610,71238,22,49
33611,71238,22,73
33612,71241,22,111
33613,71243,22,41
33614,71245,22,61
33615,71247,22,49
33616,71250,22,67
33617,71251,22,13
33618,71251,22,49
33619,71253,22,123
33620,71254,22,35
33621,71256,22,27
33622,71256,22,111
33623,71259,22,83
33624,71260,22,111
33625,71261,22,67
33626,71263,22,123
33627,71264,22,67
33628,71264,22,83
33629,71266,22,123
33630,71268,22,13
33631,71268,22,49
33632,71269,22,83
33633,71270,22,49
33634,71270,22,61
33635,71272,22,61
33636,71275,22,13
33637,71275,22,61
33638,71276,22,35
33639,71277,22,111
33640,71279,22,83
33641,71280,22,67
33642,71280,22,73
33643,71280,22,111
33644,71282,22,65
33645,71286,22,35
33646,71291,22,73
33647,71292,22,73
33648,71295,22,41
33649,71301,22,79
33650,71302,22,79
33651,71303,22,79
33652,71316,22,29
33653,71322,22,9
33654,71322,22,97
33655,71323,22,9
33656,71325,22,39
33657,71325,22,79
33658,71326,22,25
33659,71326,22,29
33660,71327,22,9
33661,71328,22,9
33662,71328,22,59
33663,71328,22,79
33664,71331,22,9
33665,71333,22,9
33666,71334,22,29
33667,71336,22,41
33668,71339,22,9
33669,71340,22,25
33670,71341,22,9
33671,71342,22,59
33672,71343,22,25
33673,71343,22,29
33674,71343,22,59
33675,71345,22,97
33676,71346,22,79
33677,71350,22,9
33678,71351,22,9
33679,71351,22,79
33680,71353,22,97
33681,71354,22,29
33682,71355,22,9
33683,71356,22,9
33684,71356,22,97
33685,71357,22,107
33686,71358,22,97
33687,71360,22,9
33688,71360,22,43
33689,71360,22,79
33690,71362,22,9
33691,71362,22,97
33692,71366,22,107
33693,71367,22,39
33694,71367,22,79
33695,71368,22,25
33696,71369,22,9
33697,71371,22,59
33698,71373,22,29
33699,71375,22,107
33700,71377,22,29
33701,71378,22,41
33702,71401,22,25
33703,71403,22,85
33704,71403,22,115
33705,71404,22,43
33706,71404,22,127
33707,71405,22,79
33708,71406,22,85
33709,71407,22,43
33710,71409,22,79
33711,71410,22,127
33712,71411,22,69
33713,71414,22,69
33714,71416,22,69
33715,71417,22,43
33716,71418,22,21
33717,71418,22,25
33718,71418,22,73
33719,71418,22,83
33720,71419,22,31
33721,71419,22,85
33722,71422,22,127
33723,71423,22,43
33724,71423,22,79
33725,71424,22,79
33726,71425,22,25
33727,71426,22,85
33728,71427,22,69
33729,71427,22,79
33730,71429,22,85
33731,71430,22,79
33732,71432,22,43
33733,71433,22,79
33734,71435,22,21
33735,71435,22,25
33736,71438,22,79
33737,71438,22,115
33738,71439,22,85
33739,71439,22,115
33740,71441,22,21
33741,71441,22,59
33742,71446,22,115
33743,71447,22,69
33744,71447,22,79
33745,71447,22,115
33746,71449,22,85
33747,71450,22,69
33748,71450,22,85
33749,71452,22,69
33750,71454,22,43
33751,71454,22,127
33752,71455,22,69
33753,71455,22,79
33754,71456,22,69
33755,71457,22,69
33756,71457,22,127
33757,71459,22,115
33758,71461,22,115
33759,71462,22,85
33760,71463,22,3
33761,71463,22,39
33762,71463,22,79
33763,71465,22,21
33764,71465,22,25
33765,71465,22,59
33766,71465,22,127
33767,71466,22,79
33768,71467,22,43
33769,71467,22,79
33770,71468,22,69
33771,71469,22,69
33772,71469,22,85
33773,71472,22,79
33774,71473,22,127
33775,71474,22,115
33776,71479,22,59
33777,71479,22,127
33778,71480,22,59
33779,71483,22,127
33780,71485,22,79
33781,71486,22,85
33782,71601,5,69
33783,71602,5,53
33784,71602,5,69
33785,71603,5,25
33786,71603,5,53
33787,71603,5,69
33788,71603,5,79
33789,71630,5,41
33790,71631,5,11
33791,71635,5,3
33792,71638,5,17
33793,71638,5,41
33794,71638,5,43
33795,71639,5,41
33796,71639,5,79
33797,71640,5,17
33798,71642,5,3
33799,71642,5,43
33800,71643,5,79
33801,71644,5,69
33802,71644,5,79
33803,71646,5,3
33804,71646,5,43
33805,71647,5,11
33806,71651,5,11
33807,71652,5,25
33808,71653,5,17
33809,71654,5,41
33810,71655,5,43
33811,71655,5,79
33812,71658,5,3
33813,71659,5,69
33814,71660,5,11
33815,71660,5,25
33816,71661,5,3
33817,71661,5,17
33818,71662,5,41
33819,71663,5,3
33820,71663,5,17
33821,71665,5,25
33822,71666,5,41
33823,71667,5,25
33824,71667,5,79
33825,71670,5,41
33826,71670,5,43
33827,71671,5,11
33828,71671,5,25
